Category,Name,Brand,Price,Old_Price,Rating,Discount
phones-tablets,Ace Elec 20000 MAh Utra Slim Portable Power Bank [Type C Dual input and Output],Ace,6908.0,6908.0,3.7,0.0
phones-tablets,EASYPIE EasyPie 20000mAh Dual Fast Charge 64W Type-C And Micro-USB Portable Power Bank,EASYPIE,6960.0,8618.0,3.6,19.24
phones-tablets,Philly 20000mAh Power Charging Bank Portable Charger Ultra Slim,Philly,6946.0,12971.0,3.6,46.45
phones-tablets,VIC ♛20000mAh Power Banks 74Wh Portable Charger Ultra Slim Battery Pack( Type C Input),VIC,4910.0,18830.0,3.4,73.92
phones-tablets,Oraimo Traveler 12 20000mAh 12W Power Bank,Oraimo,13635.0,22469.0,4.0,39.32
phones-tablets,Philly 20000mAh Power Charging Bank  Type-C Input,Philly,7650.0,14893.0,3.5,48.63
phones-tablets,"Sunelan S7 1.8"" Screen Phone, Dual SIM, Game, Camera  BL 5C_Battery - Black",Sunelan,6846.0,6846.0,3.8,0.0
phones-tablets,Ace Elec 50000 MAh Power Banks With LED Light Portable Super Fast Charger,Ace,21795.0,21795.0,3.5,0.0
phones-tablets,Philly 30000mAh Power Charging Bank,Philly,13950.0,34570.0,3.5,59.65
phones-tablets,itel 20000mAh Dual Output Fast Charging Power Bank,itel,14950.0,20000.0,3.9,25.25
phones-tablets,"Sunelan S8 1.8"" Screen Phone, Dual SIM, Game, Camera  BL 5C_Battery - Black",Sunelan,6995.0,6995.0,3.9,0.0
phones-tablets,GDTINA 30000mAh Power-Banks Fast Charging  -LED Display Detachable Built-in Cables -LED Light Flashlight,GDTINA,13509.0,47400.0,3.9,71.5
phones-tablets,Philly 30000 MAh Large Capacity Portable Power Bank With LED Lights,Philly,14990.0,34570.0,3.7,56.64
phones-tablets,itel PowerPulse A1160 20000mAh Power-Bank,itel,14800.0,17020.0,3.9,13.04
phones-tablets,Ace Elec Power Banks 10000 MAh Utra Slim Portable Fast Charger,Ace,4898.0,18960.0,3.7,74.17
phones-tablets,itel TWS BUDSNEO 3 Earbuds Earpods BUDS NEO 3 100Hours ENC Black,itel,13800.0,15870.0,4.3,13.04
phones-tablets,XIAOMI REDMI A5 -  6.88   4GB RAM/128GB ROM  -- BLACK,XIAOMI,106685.0,106685.0,4.1,0.0
phones-tablets,Ace Elec 50000 MAh Power Banks With LED Light Portable Super Fast Charger,Ace,21886.0,44640.0,3.6,50.97
phones-tablets,"itel 2165 Wireless FM, Torch, Dual SIM Phone + 24 Month Warranty",itel,9500.0,18000.0,3.9,47.22
phones-tablets,Philly 20000mAh 2.1A Fast Power Banks  For All Phones-Black,Philly,6946.0,12971.0,3.7,46.45
phones-tablets,"itel PowerPulse 20000mAh 12W Fast Charging, Torch Power Bank",itel,14450.0,20000.0,3.9,27.75
phones-tablets,Full Touch Screen Smart Bluetooth Call Smartwatch - For Android and iOS - Black,Full,6642.0,34782.0,3.2,80.9
phones-tablets,VANIR VANIR Wireless In-ear Earbuds With Noise Cancellation,VANIR,10850.0,23390.0,3.9,53.61
phones-tablets,VIC 20000mAh Power Banks Portable Charger Ultra Slim Battery Pack( Type C Input),VIC,6451.0,18960.0,3.5,65.98
phones-tablets,EasyPie 30000mAh Dual Fast Charge  Type-C And Micro-USB Portable Power Bank,EasyPie,11373.0,13430.0,4.0,15.32
phones-tablets,Oraimo Traveler 12 Byte power bank 20000mAh Large Power Display 12W Charging Portable Fast,Oraimo,13485.0,27900.0,4.2,51.67
phones-tablets,Ace Elec  20000 MAh Ultra Slim Portable Power Bank,Ace,7347.0,14220.0,3.7,48.33
phones-tablets,"Sunelan S7 1.8"" Screen Phone, Dual SIM, Game, Camera  BL 5C_Battery - Black&Red",Sunelan,6846.0,6846.0,3.9,0.0
phones-tablets,RichRipple 20000mAh Small Size Unique Design  2A Fast Charger with 2-in-2-out Fast Charging Power Bank,RichRipple,7168.0,12261.0,3.9,41.54
phones-tablets,Ace Elec 66W Power Banks 20000 MAh  Portable Super Fast Charger,Ace,11990.0,13412.0,3.7,10.6
phones-tablets,Bluetooth Selfie Stick Tripod + Fill Light +Shutter Remote,Bluetooth,3584.0,5988.0,3.6,40.15
phones-tablets,EAGEAT Two-in-one T55 Smart Watch Bluetooth Headset,EAGEAT,9758.0,22452.0,3.2,56.54
phones-tablets,Philly 30000mAh 66W Super Fast Charge Power banks,Philly,15500.0,33914.0,3.7,54.3
phones-tablets,PHILLY 50W Iphone Type-c To Lighting  Fast  Charger,PHILLY,3799.0,11077.0,4.0,65.7
phones-tablets,Philly 50000 MAh Power Charging Bank,Philly,23950.0,40703.0,3.6,41.16
phones-tablets,"Sunelan S8 1.8"" Screen Phone, Dual SIM, Game, Camera  BL 5C_Battery - Black Red.",Sunelan,6995.0,6995.0,3.9,0.0
phones-tablets,"Nokia 105_African Edition,1.77"",4MB/4MB,800MAh, Dual Sim- Charcoal",Nokia,12000.0,12000.0,4.0,0.0
phones-tablets,Ace Elec 20000mAh  Pøwer Bank LED Strong Light Flashligh,Ace,10800.0,50000.0,3.7,78.4
phones-tablets,Guixia Air31 Wireless Bluetooth 5.3 In Ear Transparent Earphones,Guixia,3698.0,15784.0,3.4,76.57
phones-tablets,"Guixia GUIXIA T528mini Feature Phone, Supports Bluetooth MP3，Wireless FM, Torch, Dual SIM Phone black，800MAh",Guixia,7740.0,16400.0,3.6,52.8
phones-tablets,Oraimo Watch 5 Litev 2.01'' AMOLED Screen Smart Watch,Oraimo,16248.0,27180.0,4.3,40.22
phones-tablets,"XIAOMI Redmi A5 6.88"" 3GB RAM/64GB ROM Android 15 - Black",XIAOMI,98632.0,98632.0,4.1,0.0
phones-tablets,"itel Smart Watch Fit O20 2.04"" HD Display IP68 AI-Powered Black",itel,16800.0,19320.0,4.3,13.04
phones-tablets,2.2'' Full Touch Screen Smart Watch - For Android & IOS,2.2'',11399.0,19895.0,3.5,42.7
phones-tablets,TiLECC 2023 New T900 Pro Max 49mm 2.09-inch Smart Watch,TiLECC,7549.0,19028.0,3.5,60.33
phones-tablets,Philly Philly 50000 MAh 66W PD Super Fast Charging Power Banks,Philly,25299.0,35227.0,3.9,28.18
phones-tablets,"XIAOMI Redmi A3x 6.71"" 3GB RAM/64GB ROM Android 14 - Green",XIAOMI,88316.0,88316.0,4.0,0.0
phones-tablets,XIAOMI Redmi 15C 6.9'' 4GBRAM/128GB ROM Android 15 -Midnight Black,XIAOMI,129567.0,137367.0,4.0,5.68
phones-tablets,20000mAh Power Bank 22.5W Fast Charging Portable Charger with Cable（High Capacity）,20000mAh,11468.0,19375.0,3.0,40.81
phones-tablets,Philly 20000 MAh Utra Slim Portable Power Bank,Philly,7650.0,13811.0,3.5,44.61
phones-tablets,itel 30000mAh Powerbank With 22.5W Fast Charging Powerbank,itel,25750.0,40000.0,4.0,35.62
phones-tablets,Philly Philly Power Banks 30000 MAh 66W Portable Super Fast Charger,Philly,15350.0,33914.0,3.6,54.74
phones-tablets,Phone Tripod Stand Selfie Sticks Multifunctional Wireless,Phone,3345.0,7631.0,3.7,56.17
phones-tablets,TiLECC TiLECC T800 Smart Watch Ultra 8 Door Access  Smartwatch Series 8,TiLECC,7453.0,17081.0,3.4,56.37
phones-tablets,GDTINA 30000mAh 22.5W Super Fast Charging Pøwer Bank-black,GDTINA,15062.0,15062.0,4.2,0.0
phones-tablets,EASYPIE EasyPie 20000 MAh Utra Slim Portable Power Bank,EASYPIE,6871.0,11625.0,3.4,40.89
phones-tablets,"Tecno POP10 6.67"" 3GB RAM / 64GB ROM Android 14",Tecno,101825.0,104316.0,4.4,2.39
phones-tablets,Philly 30000mAh  Portable Power Banks With  LED Lights,Philly,14950.0,33914.0,3.9,55.92
phones-tablets,Philly 30000mAh  Power Banks  Portable Super Fast Charger,Philly,13950.0,33914.0,3.8,58.87
phones-tablets,EAGEAT Phone Stand Adjustable Swivel  Desktop Metal Tablet Stand,EAGEAT,2293.0,4155.0,3.9,44.81
phones-tablets,EAGEAT T800 Smart Watch Ultra 8 Door Access Smartwatch Series 8,EAGEAT,7358.0,16558.0,4.1,55.56
phones-tablets,Philly 21800mAh Power-Banks LED Display 4 In 1 Cable,Philly,9550.0,14256.0,3.7,33.01
phones-tablets,Philly 22.5W Power Banks 50000MAh Portable Super Fast Charger,Philly,28850.0,57164.0,4.1,49.53
phones-tablets,itel 1.83'' Sones Smartwatch (ISW-O11) - Black,itel,14700.0,17640.0,4.1,16.67
phones-tablets,itel Storm Ultra 2.02'' HD Scratchproof IP68 O23 Smart Watch StormUltra Black,itel,20300.0,23345.0,4.3,13.04
phones-tablets,Philly PL205*2pcs Power Charging Bank（20000mAhx2pcs）   Type-C Input,Philly,14950.0,28440.0,4.1,47.43
phones-tablets,"Philly 50,000 MAh  Portable Super Fast Charger Power-Banks With LED Light",Philly,24950.0,42935.0,3.3,41.89
phones-tablets,itel TWS BudsFit 5 Earbuds C-Bridge Design  Starry Purple,itel,21900.0,25185.0,4.4,13.04
phones-tablets,KingElec 30000mAh Power Banks Portable Super Fast Charger,KingElec,13523.0,31000.0,3.8,56.38
phones-tablets,Strong P9 Wireless Bluetooth Stereo OverEar Foldable Headset,Strong,8722.0,16795.0,3.6,48.07
phones-tablets,Oraimo Watch 5 Litev 2.01'' AMOLED Screen Smart Watch Chrome,Oraimo,16678.0,27900.0,4.4,40.22
phones-tablets,"CALLONG Callong CL018 1.77"",32MB/32MB,1000MAh, Dual Sim- Black",CALLONG,6728.0,19360.0,3.5,65.25
phones-tablets,"Philips Fun101 Wireless,2.0'' Big Screen,4MB+4MB,1500 mAh,2000 Phone Book,3X Fast Type-C Charger - Black",Philips,12100.0,15600.0,4.1,22.44
phones-tablets,Series 8 Bluetooth Calling Smart Watch For IOS Android,Series,6967.0,15190.0,3.5,54.13
phones-tablets,Oraimo SpaceBuds Neo True Wireless Spatial Earbuds,Oraimo,17174.0,46500.0,4.3,63.07
phones-tablets,TiLECC TiLECC Ultra 7-in-1 Watch Band Smart Watch 49mm Series 8 Ultra Smart Watch 49mm,TiLECC,12997.0,30000.0,3.7,56.68
phones-tablets,Huameisi Over-Ear Wireless Bluetooth Headsets Earpods Stereo Earbuds,Huameisi,12460.0,17221.0,4.0,27.65
phones-tablets,Ace Elec 66W Power Banks 20000 MAh  Portable Super Fast Charger,Ace,11778.0,18875.0,3.7,37.6
phones-tablets,Wireless Bluetooth Touch Control LED Digital Earphones TWS,Wireless,4750.0,10199.0,3.7,53.43
phones-tablets,itel Powergo 20000mAh Power Bank- Dual Output FastCharging With LED Lightning,itel,13980.0,25000.0,3.5,44.08
electronics,Sonivia Powerful Bluetooth Home Theater with extra bass,Sonivia,32738.0,32738.0,4.0,0.0
electronics,Hikers 32'' Frameless Android Smart HD LED TV - Black + 1 Year Warranty,Hikers,144949.0,144949.0,3.9,0.0
electronics,Mi+ 32'' Inches Frameless HD LED TV-Black + 1 YEAR WARRANTY (MIJ-3220),Mi+,95775.0,95775.0,3.5,0.0
electronics,Hikers 32'' Inches Frameless HD LED TV-Black,Hikers,122640.0,122640.0,4.1,0.0
electronics,Mi+ 32'' Inches Frameless Android Smart HD LED TV-Black + 1 YEAR WARRANTY - Black (MIJ-S32T1A),Mi+,128499.0,128499.0,4.5,0.0
electronics,TCL 55 Inches UHD 4k Google Smart TV (55V6B) + 1 Year Warranty,TCL,441000.0,500000.0,4.4,11.8
electronics,itel 5 Sockets 3Metre Cord Power Strip Extension Box,itel,6550.0,10000.0,4.5,34.5
electronics,P9 Bluetooth Noise Cancelling Headphones - Black,P9,6477.0,12700.0,3.6,49.0
electronics,"MD TV Android 15.0 Smart TV Box (2025) With 10,000+ Free IPTV Channels – 8K Ultra HD Streaming Set Top Box, Voice Assistant Remote, HiSilicon Huawei Chipset, WiFi 6",MD,34541.0,59000.0,3.8,41.46
electronics,Smart TV BOX Q96-A2 8RAM+128GROM 4K android 15 M96-A2  WiFi 4G 5G quad core Support HD 4K video decoding BT media player set-top box Ultimate Home Theater Entertainment Center,Smart,27404.0,46500.0,4.2,41.07
electronics,"Infinity 32""INCHES SMART ANDROID TV + Free Wall Hanger",Infinity,139990.0,188000.0,4.1,25.54
electronics,"Bangs Of Dorset-  Intelligent Noise Cancelling Headphones, Bluetooth 5.1, Panoramic Stereo Headset",Bangs,9800.0,14500.0,3.5,32.41
electronics,Big 10 Inches Automatic Led Ringlight With Stand And A Phone.,Big,12999.0,20000.0,3.5,35.0
electronics,Zealot S67 Portable 60W Wireless Bluetooth Speaker,Zealot,65500.0,155000.0,4.2,57.74
electronics,"TXR Pro 8K Android TV Stick & Retro Game Console – Dual System Streaming Media Player With 15,000+ Classic Games, Wireless Controller, 64GB Support, DDR4 2GB RAM, 16GB ROM, WiFi 6 (2.4G/5G)",TXR,39491.0,55000.0,3.8,28.2
electronics,Royal 32 Inches Digital Smart LED TV (RTV32M10P) + 12 Months Warranty,Royal,124999.0,200000.0,4.0,37.5
electronics,"Tedber TS-R800 Soundbar System with Subwoofer + FREE HEADSET – (200W Peak Power, Bluetooth 5.1, Adaptive Audio, Smart Surround Sound)",Tedber,84800.0,125000.0,4.0,32.16
electronics,MXQ Pro Android 12 TV Box 4K 2.4G/5.8G WiFi 5G Quad Core,MXQ,8235.0,38204.0,3.5,78.44
electronics,"Mi+ 43'' Inches Frameless Android Smart FHD LED TV - Android 14, HDMI x3, USB x2, Wi-Fi  - Black + 12 MONTHS WARRANTY - (MIJ-D4320W)",Mi+,206900.0,206900.0,,0.0
electronics,Oraimo Pods Pro Powerful Bass Tws Wireless Earbuds,Oraimo,5700.0,10000.0,3.5,43.0
electronics,P9 Wireless Bluetooth Headset Headphone-Black,P9,6700.0,12900.0,4.0,48.06
electronics,"Polystar 43"" inch Flat Screen Smart 4k Full HD TV with Netflix (PV-HK43FLSM) +  FREE SURGE PROTECTOR - 1 Year Warranty Black",Polystar,267750.0,310590.0,4.7,13.79
electronics,"addigoes Power Strip with Surge Protection, 4 Power Socket Outlets & 4 USB Ports(3 USB + 1 Type-C) ,Overload Protection, LED Indicator, Child-Proof Safety Covers, 2M All-in-One Power Extension Cord for Home Office Use",addigoes,7555.0,12830.0,3.6,41.11
electronics,"UFC 32""INCHES SMART FRAMELESS ANDROID TV 2 YEARS WARRANTY + Free Wall Hanger",UFC,139990.0,139990.0,4.4,0.0
electronics,"Hikers - 24” HD Digital LED TV - Black, 1YR WRTY",Hikers,66708.0,246875.0,3.9,72.98
electronics,3D VR Headset/Virtual Reality For All Phone,3D,8600.0,18391.0,3.4,53.24
electronics,12 Inch Ring Light + 210CM Tripod,12,15800.0,15800.0,4.1,0.0
electronics,"Mi+ 55” UHD 4K Smart LED TV – Vidaa OS, Bluetooth, HDR, HDMI, USB (MIJ-D5510V)",Mi+,365275.0,365275.0,,0.0
electronics,Djack Super Powerful Bluetooth Home Theatre System (D3L) -  Black,Djack,49401.0,52000.0,3.9,5.0
electronics,"Bluetooth Wireless Headphones Earbuds Earpóds, Headset Earphones Airpòds",Bluetooth,5990.0,9999.0,3.9,40.09
electronics,Mobile Phone Led Light ( Influencer Light ),Mobile,13700.0,13700.0,4.1,0.0
electronics,Letv 32'' Inches Frameless HD LED TV-Black + 1 YEAR WARRANTY BW32LED-A01,Letv,96000.0,100599.0,4.0,4.57
electronics,P47 Wireless Bluetooth Headphone Foldable Stereo Headset -Black,P47,5200.0,5200.0,4.2,0.0
electronics,Zealot 80W Super Bass Bluetooth Speaker With 16000mAh Battery S97,Zealot,98750.0,120000.0,4.5,17.71
electronics,"12"" Inches Automatic Led Ringlight With Stand &Camera Holder","12""",14500.0,20000.0,4.0,27.5
electronics,4K TV Box MXQ Pro 5G Smart TV Box Android 10.0 OS 2.4/5G Dual WIFI 3D Video Media Player Home Theater TV Set Top Box Analog-to-digital Converter Electronic Products Home TV Video,4K,19900.0,48300.0,4.4,58.8
electronics,Tedber Bolan 900D Series.2.1 ch Surround Soundbar Home cinema with immersive Technology + BigSound Subwoofer and Upfiring inbuilt speakers,Tedber,88590.0,135000.0,4.0,34.38
electronics,Hisense 32-Inch Hisense Smart LED TV + Netflix +YouTube,Hisense,192500.0,400000.0,4.4,51.88
electronics,P9 Wireless Bluetooth Headset Headphone Black,P9,6699.0,10500.0,3.9,36.2
electronics,Wireless 5.0 Bluetooth Headset 8 Stereo Hear Pod,Wireless,6490.0,15000.0,3.9,56.73
electronics,Usb Power USB TypeC To DC Cable WiFi To Router Powerbank Cord DC Power CableType C Converter (20V),Usb,5999.0,13000.0,4.6,53.85
electronics,Mi+ Powerful Bluetooth Soundbar With Subwoofer Wireless,Mi+,54351.0,54900.0,4.0,1.0
electronics,Amani 43”inch Ultra HD Smart TV+Netflix.YouTube Free Gift Inside,Amani,229990.0,1297800.0,4.0,82.28
electronics,"Hisense 55"" Inches UHD 4K SMART TV (55A6N) - Black + 1 Year Warranty",Hisense,535000.0,620600.0,4.6,13.79
electronics,itel 4 Sockets 1.8Metre Cord Power Strip Extension Box,itel,5990.0,9000.0,4.5,33.44
electronics,UFC 55 Inch 4K Ultra-HD Smart Freamless Android TV+ FREE WALL HANGER,UFC,389990.0,389990.0,4.2,0.0
electronics,Wireless Wifi Mini Surveillance CCTV Camera With Night Vision & Inbuilt Rechargeable Battery,Wireless,7240.0,7240.0,3.0,0.0
electronics,Mini Camera Home Surveillance Camera Motion Detection,Mini,7645.0,16084.0,3.0,52.47
electronics,B39 Alto - Noise Cancelling Headphones Headset,B39,7426.0,12700.0,3.4,41.53
electronics,Super X Bass 3 In 1 Bluetooth Home Theater,Super,40990.0,60000.0,3.9,31.68
electronics,Binatone Automatic Voltage Protector (AVP-1300) - White + 2 Years Warranty,Binatone,12865.0,15440.0,4.4,16.68
electronics,"Bolizma Wireless Open Ear Earbuds with Bluetooth 5.4, Air Clip-on Design, Lightweight Comfort, Stable Fit Open Ear Bluetooth Earphones, Built-in Mic, 50H Play",Bolizma,11307.0,13590.0,4.1,16.8
electronics,Jbl MG-S20 Wireless Bluetooth Earpod,Jbl,9500.0,29000.0,4.5,67.24
electronics,2NLF Panoramic Wireless WiFi 360 Degree Rotating Camera White,2NLF,13160.0,23808.0,4.0,44.72
electronics,Zealot S38 3D Hifi Stereo Sound Bluetooth Powerful Speake,Zealot,37800.0,75000.0,3.7,49.6
electronics,Realme earbuds EarPhones Bluetooth For Android And Applē Earbuds ear Phone Earpiece Hear 5.0 Wireless pod Earpóds Headphones blootooth t Aírpods (Ne5),Realme,13940.0,13940.0,3.8,0.0
electronics,RGB Lighting Good Sound Quality 1800 mAh Battery Bluetooth Audio Speaker,RGB,6665.0,17438.0,4.8,61.78
electronics,AEC HIFI Bluetooth Headsets Built-In Microphone Noise Cancelling,AEC,14880.0,27632.0,4.1,46.15
electronics,Zealot S67 Waterproof Bluetooth Bass Speaker 75W Grey-Green,Zealot,72270.0,90000.0,4.4,19.7
electronics,"TWS Wireless Bluetooth Earpods - Bluetooth 5.3 Noise Cancellations Earphones, Earbuds, Bluetooth 5.3",TWS,4800.0,34000.0,2.5,85.88
electronics,Oraimo SpaceBuds Hybrid ANC True Wireless Earbuds OTW-630,Oraimo,45000.0,45000.0,4.5,0.0
electronics,Zealot 80W Super Bass Bluetooth Speaker With 16000mAh Battery  S97,Zealot,114840.0,200000.0,4.0,42.58
electronics,itel 6 Sockets 3m Cord Power Strip Extension Box,itel,7500.0,12000.0,4.7,37.5
electronics,"Bolizma Bluetooth Earbuds, Wireless in Ear Buds with Hi-Res Audio, Secure Fit, BT 5.4, One-Step Pairing, for iPhone Android & More",Bolizma,7550.0,10570.0,3.3,28.57
electronics,"10"" Inches Ring Light With Phone Holder & Tripod Stand","10""",12800.0,12800.0,3.9,0.0
electronics,P9 Wireless Bluetooth Headset Headphone-Black,P9,6700.0,15000.0,4.5,55.33
electronics,"Amani Amani 43""INCHES SMART ANDROID UHD TV 4K +FREE WALL BRACKETS",Amani,229990.0,235000.0,4.1,2.13
electronics,V380 PRO DUAL LENS PTZ SOLAR CAMERA 5.0MP,V380,54450.0,72000.0,4.2,24.38
electronics,Hikers 50'' Inch Frameless Android Smart 4K LED TV-Black+WALLMOUNT + 12 MONTHS WARRANTY,Hikers,295700.0,314246.0,4.1,5.9
electronics,"Bolizma Wireless Headphones with Hook, 48 Hours Playback Time, Charging Box with LED Power Display and Smart Noise Canceling Earbuds, Hi-Fi Microphone Stereo Sound Headset, Compatible with All IOS Android Mobile Phones and Laptop Series",Bolizma,12835.0,13590.0,4.4,5.56
electronics,V380 PRO DUAL LENS PTZ SOLAR CAMERA 5.0MP,V380,54648.0,120000.0,4.1,54.46
electronics,"Tedber Spectra 500S Soundbar with Bass subwoofer 200W Hometheater System, Bluetooth 5.2, HDMI, Adaptive Audio, Smart Surround Sound, Smart Remote Control",Tedber,69800.0,109500.0,3.9,36.26
electronics,Zealot S67 Portable Bluetooth Boombox Speaker - 75W,Zealot,64900.0,85000.0,4.2,23.65
electronics,"Here U go Long 81CM TV SOundbar Bluetooth Rechargeable, with deep Bass- The Hector",Here,34800.0,42000.0,4.3,17.14
electronics,Sanyo 32 Inch 4K Ultra-HD Smart LED Android TV - Black,Sanyo,149990.0,160000.0,4.3,6.26
electronics,Oraimo Pods Pro Powerful Bass Tws Wireless Earbuds,Oraimo,7000.0,28000.0,4.4,75.0
electronics,"Ultrapods Max - TWS True Wireless Earbuds - Sleek In-Ear Sports Headphones, Headset with Wireless, USB Type-C Charging Case, Quick Pairing & Battery Indicator - Ultrapods Pro ( Black )",Ultrapods,4700.0,10000.0,3.4,53.0
electronics,A18 Rechargable Mini Home Theater Bluetooth Fm Boombox.,A18,30800.0,30800.0,3.9,0.0
electronics,V380 Pro 4G Dual Lens PTZ Solar Security Camera,V380,55000.0,100000.0,4.8,45.0
computing,GUEETON 128GB Metal OTG Usb Flash Drive Waterproof 3D Embossment,GUEETON,5017.0,10949.0,3.6,54.18
computing,EAGEAT 10 Speed Adjustable Laptop Stand+phone Stand,EAGEAT,3344.0,5988.0,4.1,44.15
computing,LZDUATAN 10 Steps Laptop Stand Desktop Stand Can Be Adjusted In,LZDUATAN,2866.0,5608.0,4.3,48.89
computing,LZDUATAN 10 Steps Laptop Stand,LZDUATAN,2818.0,5297.0,4.2,46.8
computing,GUEETON Ultra-thin Wireless Mouse 2.4G Bluetooth Dual Mode Rechargeable Silver,GUEETON,3746.0,18960.0,4.3,80.24
computing,GUEETON LED 2.4G Rechargeable Wireless Mouse Bluetooth 2 Modes,GUEETON,3813.0,11270.0,4.4,66.17
computing,GUEETON 128GB OTG 3 In 1 Usb Flash Drive Type C,GUEETON,5849.0,9942.0,3.5,41.17
computing,10 Inch LCD Writing Tablet Electronic Digital Drawing Board,10,2915.0,5277.0,4.2,44.76
computing,Starlink Mini Kit - High Speed Internet Network - White,Starlink,318000.0,500000.0,4.8,36.4
computing,EAGEAT Wireless 2.4GHz Mice Rechargeable Mute,EAGEAT,3631.0,24680.0,4.5,85.29
computing,GUEETON 128GB  USB Flash Drive metal hook with OTG 3 In 1 usb dadapter cable,GUEETON,5696.0,16744.0,3.7,65.98
computing,MTN 4G LTE MiFi - M36 + Free 30GB Data Bonus On Activation..,MTN,14850.0,15000.0,3.9,1.0
computing,EAGEAT 10 Speed Adjustable Laptop Stand+phone Stand,EAGEAT,3344.0,4977.0,4.1,32.81
computing,EAGEAT Pen Flash Drive 3.0 128GB - Metal OTG Micro USB Type-C,EAGEAT,5447.0,9168.0,3.8,40.59
computing,GUEETON Metal Foldable Adjustable Stand For Lap top,GUEETON,4492.0,15500.0,4.5,71.02
computing,VIC ♛128GB USB3.0 Metal Flash Drives Portable Usb Drive Waterproof Memoria Usb Disk,VIC,4931.0,11594.0,3.5,57.47
computing,8.5 Inch LCD Writing Tablet Electronic Digital Drawing Board,8.5,2437.0,4456.0,4.0,45.31
computing,7 Steps Laptop Stand Desktop Stand Can Be Adjusted,7,2388.0,4352.0,3.1,45.13
computing,EAGEAT Portable Laptop Stand With Mobile Phone Support 2 In 1,EAGEAT,6116.0,9354.0,4.2,34.62
computing,Macbook PRO Laptop A1278 13.3 Inch Core I5 2.5GHz 8GB RAM 500GB EN/AR Keyboard,Macbook,185999.0,192728.0,3.5,3.49
computing,Mtng 4G LTE MiFi - M30S PRO + Free 30GB Data Bonus On Activation..,Mtng,14850.0,15000.0,3.9,1.0
computing,EAGEAT Wireless 2.4GHz Mice Rechargeable Mute- Silver,EAGEAT,3631.0,24680.0,4.4,85.29
computing,Deco Gear Laptop Stand,Deco,2905.0,16359.0,4.2,82.24
computing,VIC ♛256GB USB3.0 Metal Flash Drives Portable Usb Drive Waterproof Memoria Usb Disk,VIC,7024.0,15376.0,3.6,54.32
computing,Foldable Portable Metal Laptop Stand With Detachable Fan,Foldable,7311.0,10428.0,4.2,29.89
computing,EAGEAT Luminous Keyboard And Mouse Set  E-sports Game,EAGEAT,8887.0,22720.0,4.0,60.88
computing,MC Laptop Stand With Cooling Fan Low Noise Adjustable Height,MC,11467.0,58427.0,4.5,80.37
computing,MTN 4G Wireless Router CPE ZLT T10D MAX + Free 50GB Data On Activtn,MTN,20000.0,20000.0,4.1,0.0
computing,Mouse Pad With Wrist Rest Support For PC,Mouse,2981.0,5054.0,4.1,41.02
computing,TWO (2) NON RECHARGEABLE USB LED BULBS Lights / LIGHT FOR COMPUTERS / LAPTOP KEYBOARDS & POWER BANK USB PORT,TWO,1970.0,2500.0,3.8,21.2
computing,Kingnote Wired Mouse Business Travel Necessary 3-speed DPI Adjustable,Kingnote,2696.0,7979.0,4.3,66.21
computing,TWO (2) FLEXIBLE NON RECHARGEABLE USB LED BULBS Lights / LIGHT FOR COMPUTERS / LAPTOP KEYBOARDS & POWER BANK USB PORT,TWO,1970.0,6000.0,4.2,67.17
computing,Kingnote Wireless Rechargeable Mouse -Black,Kingnote,4026.0,6254.0,4.5,35.63
computing,"High Quality Padded Laptop Bag  Laptop Pouch Laptop Case Sleeve Messenger Office  Corporate Bag Seminar Souvenir Gift Item 15.6""",High,7425.0,10000.0,4.2,25.75
computing,Power USB To DC Cable WiFi To Router Powerbank Cord DC 5V To 12V USB Cable Converter Wifi Router POWER BANK (12V),Power,3100.0,8000.0,4.0,61.25
computing,Kingnote 32GB High Speed Class 20 TF(SD) Memory Card 3 Free Gifts,Kingnote,4346.0,20243.0,4.1,78.53
computing,Rechargeable Wireless Bluetooth Mouse(2.4Ghz)--BLACK,Rechargeable,3949.0,9000.0,4.3,56.12
computing,GUEETON Metal Foldable Adjustable Stand Holder For Lap top  Silver,GUEETON,4568.0,9859.0,4.5,53.67
computing,EAGEAT Pen Flash Drive 3.0  32GB - Metal OTG Micro USB Type-C,EAGEAT,4204.0,6320.0,4.1,33.48
computing,"Hp CHROMEBOOK 11 , INTEL CELERON, 4GB RAM,16GB EMMC + usb light",Hp,93060.0,94000.0,3.9,1.0
computing,GUEETON Metal Foldable Adjustable Stand Holder For Lap top  Silver,GUEETON,4568.0,9859.0,4.5,53.67
computing,Portable Laptop Stand With Mobile Phone Support 3 In 1 Black,Portable,4606.0,8321.0,4.2,44.65
computing,900*400mm Oversized Mouse Pad World Map Non-slip Keyboard Pad Desk Mat,900*400mm,6681.0,9672.0,4.6,30.92
computing,Starlink Standard Kit - Gen 3 (02534003-501/B)- White,Starlink,590000.0,590000.0,4.6,0.0
computing,"High Quality Padded Laptop Bag  Laptop Pouch Laptop Case Sleeve Messenger Office  Corporate Bag Seminar Souvenir Gift Item 15.6""",High,7500.0,10000.0,3.9,25.0
computing,Ace Elec 14.1'' Intel(R)Pentium(R) CPU N3700 16GB+128GB - Silver,Ace,220442.0,220442.0,3.6,0.0
computing,Kingnote 2.4G Rechargeable Wireless Mouse Bluetooth 2 Modes-Black,Kingnote,3741.0,7293.0,4.5,48.7
